Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
SAPUP6,SAPUG,Sarracenia purpurea L. ssp. gibbosa (Raf.) Wherry,NULLVALUE,Sarraceniaceae
SAPUP6,SAPUH,Sarracenia purpurea L. ssp. heterophylla (Eaton) Torr.,NULLVALUE,Sarraceniaceae
SAPUP6,SAPUP3,Sarracenia purpurea L. ssp. purpurea,NULLVALUE,Sarraceniaceae
SAPUP6,SAPUP7,Sarracenia purpurea L. ssp. purpurea var. purpurea,NULLVALUE,Sarraceniaceae
SAPUP6,SAPUR,Sarracenia purpurea L. var. ripicola B. Boivin,NULLVALUE,Sarraceniaceae
SAPUP6,SAPUS,Sarracenia purpurea L. var. stolonifera Macfarlane & D.W. Steckbeck,NULLVALUE,Sarraceniaceae
SAPUP6,SAPUT,Sarracenia purpurea L. var. terrae-novae La Pylaie,NULLVALUE,Sarraceniaceae
SARRA,NULLVALUE,Sarracenia L.,pitcherplant,Sarraceniaceae
CHAL24,NULLVALUE,Chrysosplenium alternifolium L.,alternate-leaf golden saxifrage,Saxifragaceae
CHALS3,NULLVALUE,Chrysosplenium alternifolium L. var. sibiricum Ser. ex DC.,Iowa golden saxifrage,Saxifragaceae
CHALS3,CHALI,Chrysosplenium alternifolium L. ssp. iowense (Rydb.) Hultén,NULLVALUE,Saxifragaceae
CHALS3,CHALI2,Chrysosplenium alternifolium L. var. iowense (Rydb.) B. Boivin,NULLVALUE,Saxifragaceae
CHALS3,CHIO,Chrysosplenium iowense Rydb.,NULLVALUE,Saxifragaceae
CHRYS8,NULLVALUE,Chrysosplenium L.,golden saxifrage,Saxifragaceae
CHTE3,NULLVALUE,Chrysosplenium tetrandrum (Lund ex Malmgr.) Th. Fr.,northern golden saxifrage,Saxifragaceae
CHTE3,CHALT,Chrysosplenium alternifolium L. ssp. tetrandrum (Lund ex Malmgr.) Hultén,NULLVALUE,Saxifragaceae
CHTE3,CHALT2,Chrysosplenium alternifolium L. var. tetrandrum Lund ex Malmgr.,NULLVALUE,Saxifragaceae
CONIM,NULLVALUE,Conimitella Rydb.,conimitella,Saxifragaceae
COWI,NULLVALUE,Conimitella williamsii (D.C. Eaton) Rydb.,Williams' miterwort,Saxifragaceae
HECY2,NULLVALUE,Heuchera cylindrica Douglas ex Hook.,roundleaf alumroot,Saxifragaceae
HECYA,NULLVALUE,Heuchera cylindrica Douglas ex Hook. var. alpina Sw.,alpine alumroot,Saxifragaceae
HECYA,HECYO2,Heuchera cylindrica Douglas ex Hook. var. ovalifolia (Nutt. ex Torr. & A. Gray) Wheelock,NULLVALUE,Saxifragaceae
HECYA,HEOV,Heuchera ovalifolia Nutt. ex Torr. & A. Gray,NULLVALUE,Saxifragaceae
HECYA,HEOVT,"Heuchera ovalifolia Nutt. ex Torr. & A. Gray var. thompsonii Rosend., Butters & Lakela",NULLVALUE,Saxifragaceae
HECYC,NULLVALUE,Heuchera cylindrica Douglas ex Hook. var. cylindrica,roundleaf alumroot,Saxifragaceae
HECYC,HECYS2,Heuchera cylindrica Douglas ex Hook. var. suksdorfii (Rydb.) Dorn,NULLVALUE,Saxifragaceae
HECYC,HESA8,Heuchera saxicola E.E. Nelson,NULLVALUE,Saxifragaceae
HECYC,HESU9,Heuchera suksdorfii Rydb.,NULLVALUE,Saxifragaceae
HECYG,NULLVALUE,Heuchera cylindrica Douglas ex Hook. var. glabella (Torr. & A. Gray) Wheelock,beautiful alumroot,Saxifragaceae
HECYG,HEGL13,Heuchera glabella Torr. & A. Gray,NULLVALUE,Saxifragaceae
HEGL5,NULLVALUE,Heuchera glabra Willd. ex Roem. & Schult.,alpine heuchera,Saxifragaceae
HEPA11,NULLVALUE,Heuchera parvifolia Nutt. ex Torr. & A. Gray,littleleaf alumroot,Saxifragaceae
HEPAU,NULLVALUE,Heuchera parvifolia Nutt. ex Torr. & A. Gray var. utahensis (Rydb.) Garrett,Utah alumroot,Saxifragaceae
HERI,NULLVALUE,Heuchera richardsonii R. Br.,Richardson's alumroot,Saxifragaceae
HERI,HEHI10,Heuchera hispida auct. non Pursh,NULLVALUE,Saxifragaceae
HERI,HERIA,"Heuchera richardsonii R. Br. var. affinis Rosend., Butters & Lakela",NULLVALUE,Saxifragaceae
HERI,HERIG,"Heuchera richardsonii R. Br. var. grayana Rosend., Butters & Lakela",NULLVALUE,Saxifragaceae
HERI,HERIH,"Heuchera richardsonii R. Br. var. hispidior Rosend., Butters & Lakela",NULLVALUE,Saxifragaceae
HEUCH,NULLVALUE,Heuchera L.,alumroot,Saxifragaceae
LEPTA,NULLVALUE,Leptarrhena R. Br.,leptarrhena,Saxifragaceae
LEPY,NULLVALUE,Leptarrhena pyrolifolia (D. Don) R. Br. ex Ser.,fireleaf leptarrhena,Saxifragaceae
LEPY,LEAM2,Lepuropetalon amplexifolium (Sternb.) Ser.,NULLVALUE,Saxifragaceae
LEPY,SAAM13,Saxifraga amplexifolia Sternb.,NULLVALUE,Saxifragaceae
LEPY,SACAU2,Saxifraga calycina Sternb. ssp. unalaschcensis (Sternb.) Hultén,NULLVALUE,Saxifragaceae
LEPY,SADAU,Saxifraga davurica Willd. var. unalaschcensis (Sternb.) Engl.,NULLVALUE,Saxifragaceae
LEPY,SAPY4,Saxifraga pyrolifolia D. Don,NULLVALUE,Saxifragaceae
LEPY,SAUN4,Saxifraga unalaschcensis Sternb.,NULLVALUE,Saxifragaceae
LIGL2,NULLVALUE,Lithophragma glabrum Nutt.,bulbous woodland-star,Saxifragaceae
LIGL2,LIBU2,Lithophragma bulbiferum Rydb.,NULLVALUE,Saxifragaceae
LIGL2,LIGLB,Lithophragma glabrum Nutt. var. bulbiferum (Rydb.) Jeps.,NULLVALUE,Saxifragaceae
LIGL2,LIGLR,Lithophragma glabrum Nutt. var. ramulosum (Suksd.) B. Boivin,NULLVALUE,Saxifragaceae
LIPA5,NULLVALUE,Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray,smallflower woodland-star,Saxifragaceae
LIPAP3,NULLVALUE,Lithophragma parviflorum (Hook.) Nutt. ex Torr. & A. Gray var. parviflorum,smallflower woodland-star,Saxifragaceae
LITHO2,NULLVALUE,Lithophragma (Nutt.) Torr. & A. Gray,woodland-star,Saxifragaceae
MIBR6,NULLVALUE,Mitella breweri A. Gray,Brewer's miterwort,Saxifragaceae
MIBR6,PEBR20,Pectiantia breweri (A. Gray) Rydb.,NULLVALUE,Saxifragaceae
MINU3,NULLVALUE,Mitella nuda L.,naked miterwort,Saxifragaceae
MIPE,NULLVALUE,Mitella pentandra Hook.,fivestamen miterwort,Saxifragaceae
MIPE,PEPE16,Pectiantia pentandra (Hook.) Rydb.,NULLVALUE,Saxifragaceae
MITEL,NULLVALUE,Mitella L.,miterwort,Saxifragaceae
MITR4,NULLVALUE,Mitella trifida Graham,threeparted miterwort,Saxifragaceae
MITRT,NULLVALUE,Mitella trifida Graham var. trifida,threeparted miterwort,Saxifragaceae
MITRT,OZAN,Ozomelis anomala (Piper) Rydb.,NULLVALUE,Saxifragaceae
MITRT,OZMI,Ozomelis micrantha (Piper) Rydb.,NULLVALUE,Saxifragaceae
MITRT,OZTR,Ozomelis trifida (Graham) Rydb.,NULLVALUE,Saxifragaceae
MITRV,NULLVALUE,Mitella trifida Graham var. violacea (Rydb.) Rosend.,threeparted miterwort,Saxifragaceae
MITRV,MIVI5,Mitella violacea Rydb.,NULLVALUE,Saxifragaceae
PAFI3,NULLVALUE,Parnassia fimbriata K.D. Koenig,fringed grass of Parnassus,Saxifragaceae
PAFIF,NULLVALUE,Parnassia fimbriata K.D. Koenig var. fimbriata,fringed grass of Parnassus,Saxifragaceae
PAKO3,NULLVALUE,Parnassia kotzebuei Cham. ex Spreng.,Kotzebue's grass of Parnassus,Saxifragaceae
PAKO3,PAKOP,Parnassia kotzebuei Cham. ex Spreng. var. pumila C.L. Hitchc. & Ownbey,NULLVALUE,Saxifragaceae
PAPA8,NULLVALUE,Parnassia palustris L.,marsh grass of Parnassus,Saxifragaceae
PAPAP2,NULLVALUE,Parnassia palustris L. var. parviflora (DC.) B. Boivin,smallflower grass of Parnassus,Saxifragaceae
PAPAP2,PAPA9,Parnassia parviflora DC.,NULLVALUE,Saxifragaceae
PAPAT,NULLVALUE,Parnassia palustris L. var. tenuis Wahlenb.,marsh grass of Parnassus,Saxifragaceae
PAPAT,PAMU12,Parnassia multiseta (Ledeb.) Fernald,NULLVALUE,Saxifragaceae
PAPAT,PAPAN2,Parnassia palustris L. ssp. neogaea (Fernald) Hultén,NULLVALUE,Saxifragaceae
PAPAT,PAPAN,Parnassia palustris L. var. neogaea Fernald,NULLVALUE,Saxifragaceae
PARNA,NULLVALUE,Parnassia L.,grass of Parnassus,Saxifragaceae
SAAD,NULLVALUE,Saxifraga adscendens L.,wedgeleaf saxifrage,Saxifragaceae
SAADO2,NULLVALUE,Saxifraga adscendens L. ssp. oregonensis (Raf.) Bacig.,small saxifrage,Saxifragaceae
SAADO2,MUAD,Muscaria adscendens (L.) Small p.p.,NULLVALUE,Saxifragaceae
SAADO2,SAADO,Saxifraga adscendens L. var. oregonensis (Raf.) Breitung,NULLVALUE,Saxifragaceae
SAAI,NULLVALUE,Saxifraga aizoides L.,yellow mountain saxifrage,Saxifragaceae
SAAI,LEAI,Leptasea aizoides (L.) Haw.,NULLVALUE,Saxifragaceae
SABR6,NULLVALUE,Saxifraga bronchialis L.,yellowdot saxifrage,Saxifragaceae
SABRA2,NULLVALUE,Saxifraga bronchialis L. ssp. austromontana (Wiegand) Piper,matted saxifrage,Saxifragaceae
SABRA2,CIAU3,Ciliaria austromontana (Wiegand) W.A. Weber,NULLVALUE,Saxifragaceae
SABRA2,SAAU7,Saxifraga austromontana Wiegand,NULLVALUE,Saxifragaceae
SABRA2,SABRA,Saxifraga bronchialis L. var. austromontana (Wiegand) Piper ex G.N. Jones,NULLVALUE,Saxifragaceae
SACA50,NULLVALUE,Saxifraga caespitosa L.,tufted alpine saxifrage,Saxifragaceae
SACA50,SACE4,"Saxifraga cespitosa L., orth. var.",NULLVALUE,Saxifragaceae
SACE2,NULLVALUE,Saxifraga cernua L.,nodding saxifrage,Saxifragaceae
SACE2,SACEE4,Saxifraga cernua L. var. exilioides Polunin,NULLVALUE,Saxifragaceae
SAFE,NULLVALUE,Saxifraga ferruginea Graham,russethair saxifrage,Saxifragaceae
SAFE,MIFE,Micranthes ferruginea (Graham) Brouillet & Gornall,NULLVALUE,Saxifragaceae
SAFEF,NULLVALUE,Saxifraga ferruginea Graham var. ferruginea,russethair saxifrage,Saxifragaceae
SAFEV,NULLVALUE,Saxifraga ferruginea Graham var. vreelandii (Small) Engl. & Irmsch.,Vreeland's saxifrage,Saxifragaceae
SAFEV,SAFEF2,Saxifraga ferruginea Graham var. foliacea A.M. Johnson,NULLVALUE,Saxifragaceae
SAFEV,SAFEM,Saxifraga ferruginea Graham var. macounii Engl. & Irmsch.,NULLVALUE,Saxifragaceae
SAFEV,SAVR2,Saxifraga vreelandii (Small) Fedde ex Just,NULLVALUE,Saxifragaceae
SAFL6,NULLVALUE,Saxifraga flagellaris Willd. ex Sternb.,whiplash saxifrage,Saxifragaceae
SAFLS,NULLVALUE,Saxifraga flagellaris Willd. ex Sternb. ssp. setigera (Pursh) Tolm.,whiplash saxifrage,Saxifragaceae
SAFLS,SASE13,Saxifraga setigera Pursh,NULLVALUE,Saxifragaceae
SAHY,NULLVALUE,Saxifraga hyperborea R. Br.,pygmy saxifrage,Saxifragaceae
SAHY,SARIH,Saxifraga rivularis L. var. hyperborea (R. Br.) Dorn,NULLVALUE,Saxifragaceae
SALY3,NULLVALUE,Saxifraga lyallii Engl.,redstem saxifrage,Saxifragaceae
SALYL,NULLVALUE,Saxifraga lyallii Engl. ssp. lyallii,redstem saxifrage,Saxifragaceae
SALYL,MILY2,Micranthes lyallii (Engl.) Small,NULLVALUE,Saxifragaceae
SALYL,SALYL2,Saxifraga lyallii Engl. var. laxa Engl.,NULLVALUE,Saxifragaceae
SAME7,NULLVALUE,Saxifraga mertensiana Bong.,wood saxifrage,Saxifragaceae
SAME7,SAMEE,Saxifraga mertensiana Bong. var. eastwoodiae (Small) Engl. & Irmsch.,NULLVALUE,Saxifragaceae
SANE3,NULLVALUE,Saxifraga nelsoniana D. Don,heartleaf saxifrage,Saxifragaceae
SANE3,MINE,Micranthes nelsoniana (D. Don) Small,NULLVALUE,Saxifragaceae
SANEP2,NULLVALUE,Saxifraga nelsoniana D. Don ssp. porsildiana (Calder & Savile) Hultén,Porsild's saxifrage,Saxifragaceae
SANEP2,MIPO9,Micranthes porsildiana (Calder & Savile) Elven & D.F. Murray,NULLVALUE,Saxifragaceae
SANEP2,SAPO5,Saxifraga porsildiana (Calder & Savile) Jurtzev & V.V. Petrovsky,NULLVALUE,Saxifragaceae
SANEP2,SAPUP2,Saxifraga punctata L. ssp. porsildiana Calder & Savile,NULLVALUE,Saxifragaceae
SANEP2,SAPUP5,Saxifraga punctata L. var. porsildiana (Calder & Savile) B. Boivin,NULLVALUE,Saxifragaceae
SANI6,NULLVALUE,Saxifraga nivalis L.,alpine saxifrage,Saxifragaceae
SANI6,MINI4,Micranthes nivalis (L.) Small,NULLVALUE,Saxifragaceae
SAOC4,NULLVALUE,Saxifraga occidentalis S. Watson,Alberta saxifrage,Saxifragaceae
SAOC4,MILA11,Micranthes lata Small,NULLVALUE,Saxifragaceae
SAOC4,MIOC,Micranthes occidentalis (S. Watson) Small,NULLVALUE,Saxifragaceae
SAOC4,MISA2,Micranthes saximontana (E.E. Nelson) Small,NULLVALUE,Saxifragaceae
SAOC4,SAOCA,Saxifraga occidentalis S. Watson var. allenii (Small) C.L. Hitchc.,NULLVALUE,Saxifragaceae
SAOC4,SAOCW,Saxifraga occidentalis S. Watson var. wallowensis M. Peck,NULLVALUE,Saxifragaceae
SAOC4,SAREO2,Saxifraga reflexa Hook. ssp. occidentalis (S. Watson) Hultén,NULLVALUE,Saxifragaceae
SAOD2,NULLVALUE,Saxifraga odontoloma Piper,brook saxifrage,Saxifragaceae
SAOD2,MIOD2,Micranthes odontoloma (Piper) W.A. Weber,NULLVALUE,Saxifragaceae
SAOD2,SAAE4,Saxifraga aestivalis auct. non Fisch. & C.A. Mey. p.p.,NULLVALUE,Saxifragaceae
SAOD2,SAAR13,Saxifraga arguta auct. non D. Don,NULLVALUE,Saxifragaceae
SAOD2,SAPUA2,Saxifraga punctata L. ssp. arguta auct. non (D. Don) Hultén,NULLVALUE,Saxifragaceae
SAOD2,SAPUA3,Saxifraga punctata L. var. arguta sensu Engl. & Irmsch.,NULLVALUE,Saxifragaceae
SAOP,NULLVALUE,Saxifraga oppositifolia L.,purple mountain saxifrage,Saxifragaceae
SAOPO,NULLVALUE,Saxifraga oppositifolia L. ssp. oppositifolia,purple mountain saxifrage,Saxifragaceae
SAOPO,ANOP,Antiphylla oppositifolia (L.) Fourr.,NULLVALUE,Saxifragaceae
SAOR2,NULLVALUE,Saxifraga oregana Howell,Oregon saxifrage,Saxifragaceae
SAOR2,MIAR5,Micranthes arnoglossa Small,NULLVALUE,Saxifragaceae
SAOR2,MIBR10,Micranthes brachypus Small,NULLVALUE,Saxifragaceae
SAOR2,MIOR2,Micranthes oregana (Howell) Small,NULLVALUE,Saxifragaceae
SAOR2,SAMO12,Saxifraga montanensis Small,NULLVALUE,Saxifragaceae
SAOR2,SAORM,Saxifraga oregana Howell var. montanensis (Small) C.L. Hitchc.,NULLVALUE,Saxifragaceae
SAOR2,SAORS,Saxifraga oregana Howell var. sierrae Coville,NULLVALUE,Saxifragaceae
SARI8,NULLVALUE,Saxifraga rivularis L.,weak saxifrage,Saxifragaceae
SARI8,SADE4,Saxifraga debilis Engelm. ex A. Gray,NULLVALUE,Saxifragaceae
SARI8,SAHYD,Saxifraga hyperborea R. Br. ssp. debilis (Engelm. ex A. Gray) Á. Löve & D. Löve & Kapoor,NULLVALUE,Saxifragaceae
SARI8,SARIF2,Saxifraga rivularis L. ssp. flexuosa (Sternb.) Gjaerev.,NULLVALUE,Saxifragaceae
SARI8,SARID,Saxifraga rivularis L. var. debilis (Engelm. ex A. Gray) Dorn,NULLVALUE,Saxifragaceae
SARI8,SARIF,Saxifraga rivularis L. var. flexuosa (Sternb.) Engl. & Irmsch.,NULLVALUE,Saxifragaceae
SASI6,NULLVALUE,Saxifraga sibirica L.,bract saxifrage,Saxifragaceae
SASI6,SABR5,Saxifraga bracteata D. Don,NULLVALUE,Saxifragaceae
SASI6,SAEX2,Saxifraga exilis Stephan,NULLVALUE,Saxifragaceae
SASI6,SARA5,Saxifraga radiata Small,NULLVALUE,Saxifragaceae
SASI6,SARIL2,Saxifraga rivularis L. var. laurentiana (Ser.) Engl.,NULLVALUE,Saxifragaceae
SATR5,NULLVALUE,Saxifraga tricuspidata Rottb.,three toothed saxifrage,Saxifragaceae
SATR5,LETR6,Leptasea tricuspidata (Rottb.) Haw.,NULLVALUE,Saxifragaceae
SAXIF,NULLVALUE,Saxifraga L.,saxifrage,Saxifragaceae
SUKSD,NULLVALUE,Suksdorfia A. Gray,suksdorfia,Saxifragaceae
SURA,NULLVALUE,Suksdorfia ranunculifolia (Hook.) Engl.,buttercup suksdorfia,Saxifragaceae
SURA,BORA5,Boykinia ranunculifolia (Hook.) A. Gray,NULLVALUE,Saxifragaceae
SURA,HERA4,Hemieva ranunculifolia (Hook.) Raf.,NULLVALUE,Saxifragaceae
SUVI,NULLVALUE,Suksdorfia violacea A. Gray,violet suksdorfia,Saxifragaceae
TEGR2,NULLVALUE,Tellima grandiflora (Pursh) Douglas ex Lindl.,bigflower tellima,Saxifragaceae
TEGR2,TEOD,Tellima odorata Howell,NULLVALUE,Saxifragaceae
TEHE5,NULLVALUE,Telesonix heucheriformis Rydb.,alumroot brookfoam,Saxifragaceae
TEHE5,BOHE3,Boykinia heucheriformis (Rydb.) Rosend.,NULLVALUE,Saxifragaceae
TEHE5,BOJAH,Boykinia jamesii (Torr.) Engl. var. heucheriformis (Rydb.) Engl.,NULLVALUE,Saxifragaceae
TEHE5,TEJAH,Telesonix jamesii (Torr.) Raf. var. heucheriformis (Rydb.) Bacig.,NULLVALUE,Saxifragaceae
TELES2,NULLVALUE,Telesonix Raf.,brookfoam,Saxifragaceae
TELLI,NULLVALUE,Tellima R. Br.,tellima,Saxifragaceae
TIARE,NULLVALUE,Tiarella L.,foamflower,Saxifragaceae
TITR,NULLVALUE,Tiarella trifoliata L.,threeleaf foamflower,Saxifragaceae
TITRT,NULLVALUE,Tiarella trifoliata L. var. trifoliata,threeleaf foamflower,Saxifragaceae
TITRU,NULLVALUE,Tiarella trifoliata L. var. unifoliata (Hook.) Kurtz,oneleaf foamflower,Saxifragaceae
TITRU,TITRU2,Tiarella trifoliata L. ssp. unifoliata (Hook.) Kern,NULLVALUE,Saxifragaceae
TITRU,TIUN3,Tiarella unifoliata Hook.,NULLVALUE,Saxifragaceae
SCHEU,NULLVALUE,Scheuchzeria L.,rannoch-rush,Scheuchzeriaceae
SCPA2,NULLVALUE,Scheuchzeria palustris L.,rannoch-rush,Scheuchzeriaceae
SCHIS5,NULLVALUE,Schistostega D. Mohr,schistostega moss,Schistostegaceae
SCPE9,NULLVALUE,Schistostega pennata (Hedw.) F. Weber & D. Mohr.,schistostega moss,Schistostegaceae
SCAQ2,NULLVALUE,Scouleria aquatica Hook.,blackmat splashzone moss,Scouleriaceae
SCOUL,NULLVALUE,Scouleria Hook.,splashzone moss,Scouleriaceae
BACOP,NULLVALUE,Bacopa Aubl.,waterhyssop,Scrophulariaceae
BARO,NULLVALUE,Bacopa rotundifolia (Michx.) Wettst.,disk waterhyssop,Scrophulariaceae
BARO,BANO,Bacopa nobsiana H. Mason,NULLVALUE,Scrophulariaceae
BARO,BASI2,Bacopa simulans Fernald,NULLVALUE,Scrophulariaceae
BARO,BRRO4,Bramia rotundifolia (Michx.) Britton,NULLVALUE,Scrophulariaceae
BARO,HYRO3,Hydranthelium rotundifolium (Michx.) Pennell,NULLVALUE,Scrophulariaceae
BARO,MARO4,Macuillamia rotundifolia (Michx.) Raf.,NULLVALUE,Scrophulariaceae
BESSE,NULLVALUE,Besseya Rydb.,kittentail,Scrophulariaceae
BEWY,NULLVALUE,Besseya wyomingensis (A. Nelson) Rydb.,Wyoming besseya,Scrophulariaceae
BEWY,BECI2,Besseya cinerea (Raf.) Pennell,NULLVALUE,Scrophulariaceae
CACU7,NULLVALUE,Castilleja cusickii Greenm.,Cusick's Indian paintbrush,Scrophulariaceae
CACU7,CALU19,Castilleja lutea A. Heller,NULLVALUE,Scrophulariaceae
CAEL6,NULLVALUE,Castilleja elegans Malte,elegant Indian paintbrush,Scrophulariaceae
CAEL6,CAPAE,Castilleja pallida (L.) Spreng. ssp. elegans (Malte) Pennell,NULLVALUE,Scrophulariaceae
CAEL6,CAPAE2,Castilleja pallida (L.) Spreng. var. elegans (Malte) B. Boivin,NULLVALUE,Scrophulariaceae
CAHI9,NULLVALUE,Castilleja hispida Benth.,harsh Indian paintbrush,Scrophulariaceae
CAHIH2,NULLVALUE,Castilleja hispida Benth. ssp. hispida,harsh Indian paintbrush,Scrophulariaceae
CAHIH2,CAANH,Castilleja angustifolia (Nutt.) G. Don var. hispida (Benth.) Fernald,NULLVALUE,Scrophulariaceae
CAHIH2,CAHIA3,Castilleja hispida Benth. ssp. abbreviata (Fernald) Pennell,NULLVALUE,Scrophulariaceae
CALU14,NULLVALUE,Castilleja lutescens (Greenm.) Rydb.,stiff yellow Indian paintbrush,Scrophulariaceae
CAMI12,NULLVALUE,Castilleja miniata Douglas ex Hook.,giant red Indian paintbrush,Scrophulariaceae
CAMIM5,NULLVALUE,Castilleja miniata Douglas ex Hook. ssp. miniata,giant red Indian paintbrush,Scrophulariaceae
CAMIM5,CACO48,Castilleja confusa Greene,NULLVALUE,Scrophulariaceae
CAMIM5,CAGR16,Castilleja gracillima Rydb.,NULLVALUE,Scrophulariaceae
CAMIM5,CAIN24,Castilleja inconstans Standl.,NULLVALUE,Scrophulariaceae
CAMIM5,CAOB9,Castilleja oblongifolia A. Gray,NULLVALUE,Scrophulariaceae
CAMIM5,CAUL2,Castilleja uliginosa Eastw.,NULLVALUE,Scrophulariaceae
CAOC4,NULLVALUE,Castilleja occidentalis Torr.,western Indian paintbrush,Scrophulariaceae
CAPA25,NULLVALUE,Castilleja pallescens (A. Gray) Greenm.,pale Indian paintbrush,Scrophulariaceae
CAPA26,NULLVALUE,Castilleja parviflora Bong.,mountain Indian paintbrush,Scrophulariaceae
CAPAP7,NULLVALUE,Castilleja pallescens (A. Gray) Greenm. var. pallescens,pale Indian paintbrush,Scrophulariaceae
CAPAP8,NULLVALUE,Castilleja parviflora Bong. var. parviflora,smallflower Indian paintbrush,Scrophulariaceae
CAPAP8,CAPE9,Castilleja peirsonii Eastw.,NULLVALUE,Scrophulariaceae
CARA7,NULLVALUE,Castilleja raupii Pennell,Raup's Indian paintbrush,Scrophulariaceae
CARH4,NULLVALUE,Castilleja rhexiifolia Rydb.,splitleaf Indian paintbrush,Scrophulariaceae
CARH4,CALA52,Castilleja lauta A. Nelson,NULLVALUE,Scrophulariaceae
CARH4,CALE35,Castilleja leonardii Rydb.,NULLVALUE,Scrophulariaceae
CARH4,CAOR16,Castilleja oregonensis Gandog.,NULLVALUE,Scrophulariaceae
CASE5,NULLVALUE,Castilleja sessiliflora Pursh,downy paintedcup,Scrophulariaceae
CASTI2,NULLVALUE,Castilleja Mutis ex L. f.,Indian paintbrush,Scrophulariaceae
CASU12,NULLVALUE,Castilleja sulphurea Rydb.,sulphur Indian paintbrush,Scrophulariaceae
CASU12,CALU20,Castilleja luteovirens Rydb.,NULLVALUE,Scrophulariaceae
CASU12,CAMO16,Castilleja mogollonica Pennell,NULLVALUE,Scrophulariaceae
CASU12,CARHS,Castilleja rhexiifolia Rydb. var. sulphurea (Rydb.) N.D. Atwood,NULLVALUE,Scrophulariaceae
CHAEN7,NULLVALUE,Chaenorhinum (DC.) Rchb.,dwarf snapdragon,Scrophulariaceae
CHMI,NULLVALUE,Chaenorhinum minus (L.) Lange,dwarf snapdragon,Scrophulariaceae
COLLI,NULLVALUE,Collinsia Nutt.,blue eyed Mary,Scrophulariaceae
COPA3,NULLVALUE,Collinsia parviflora Lindl.,maiden blue eyed Mary,Scrophulariaceae
COPA3,ANTE7,Antirrhinum tenellum Pursh,NULLVALUE,Scrophulariaceae
COPA3,COGRP,Collinsia grandiflora Lindl. var. pusilla A. Gray,NULLVALUE,Scrophulariaceae
COPA3,COTE11,Collinsia tenella (Pursh) Piper,NULLVALUE,Scrophulariaceae
EUNE3,NULLVALUE,Euphrasia nemorosa (Pers.) Wallr.,common eyebright,Scrophulariaceae
EUNE3,EUAM6,Euphrasia americana auct. p.p.,NULLVALUE,Scrophulariaceae
EUNE3,EUARB,Euphrasia arctica Lange ex Rostr. ssp. borealis (Townsend) Yeo,NULLVALUE,Scrophulariaceae
EUNE3,EUBO7,Euphrasia borealis (Townsend) Wettst.,NULLVALUE,Scrophulariaceae
EUNE3,EUCA14,Euphrasia canadensis auct. non Townsend,NULLVALUE,Scrophulariaceae
EUNE3,EUCU6,Euphrasia curta (Fr.) Wettst.,NULLVALUE,Scrophulariaceae
EUNE3,EUPE20,Euphrasia pectinata auct. non Ten.,NULLVALUE,Scrophulariaceae
EUNE3,EUTA2,Euphrasia tatarica auct. non Fisch. ex Spreng.,NULLVALUE,Scrophulariaceae
EUPHR,NULLVALUE,Euphrasia L.,eyebright,Scrophulariaceae
EUSU2,NULLVALUE,Euphrasia subarctica Raup,arctic eyebright,Scrophulariaceae
EUSU2,EUARD4,Euphrasia arctica Lange ex Rostr. var. disjuncta sensu (Fernald & Wiegand) Cronquist,NULLVALUE,Scrophulariaceae
EUSU2,EUARD2,Euphrasia arctica Lange ex Rostr. var. dolosa (B. Boivin) B. Boivin,NULLVALUE,Scrophulariaceae
EUSU2,EUDID,Euphrasia disjuncta Fernald & Wiegand var. dolosa B. Boivin,NULLVALUE,Scrophulariaceae
EUSU2,EUPE16,Euphrasia pennellii Callen p.p.,NULLVALUE,Scrophulariaceae
GRATI,NULLVALUE,Gratiola L.,hedgehyssop,Scrophulariaceae
GRNE,NULLVALUE,Gratiola neglecta Torr.,clammy hedgehyssop,Scrophulariaceae
GRNE,GRNEG,Gratiola neglecta Torr. var. glaberrima Fernald,NULLVALUE,Scrophulariaceae
LIAQ,NULLVALUE,Limosella aquatica L.,water mudwort,Scrophulariaceae
LIDA,NULLVALUE,Linaria dalmatica (L.) Mill.,Dalmatian toadflax,Scrophulariaceae
LIDAD,NULLVALUE,Linaria dalmatica (L.) Mill. ssp. dalmatica,Dalmatian toadflax,Scrophulariaceae
LIDAD,LIGED,Linaria genistifolia (L.) Mill. ssp. dalmatica (L.) Maire & Petitm.,NULLVALUE,Scrophulariaceae
LIDAD,LIJA3,Linaria jattae Palanza,NULLVALUE,Scrophulariaceae
LIMOS,NULLVALUE,Limosella L.,mudwort,Scrophulariaceae
LINAR,NULLVALUE,Linaria Mill.,toadflax,Scrophulariaceae
LIPI3,NULLVALUE,Linaria pinifolia (Poir.) Thell.,pineneedle toadflax,Scrophulariaceae
LIVU2,NULLVALUE,Linaria vulgaris Mill.,butter and eggs,Scrophulariaceae
LIVU2,LILI6,"Linaria linaria (L.) Karst., nom. inval.",NULLVALUE,Scrophulariaceae
MELAM2,NULLVALUE,Melampyrum L.,cowwheat,Scrophulariaceae
MELI2,NULLVALUE,Melampyrum lineare Desr.,narrowleaf cowwheat,Scrophulariaceae
MELIL3,NULLVALUE,Melampyrum lineare Desr. var. lineare,narrowleaf cowwheat,Scrophulariaceae
